aircraftRegistration,aircraftType,arrivalCity,carrierCode,consumerHost,departureCity,destination,flightNumber,movementType,operatingAirlineCode,operationalSuffix,origin,serviceType,timeOriginType,timeType,endRange,startRange,call_parameters,totalPages,totalFlights,nb_of_pages_already_retrieved,completion,response
,,,,,,IAD,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=IAD&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,7.0,615.0,1.0,14.0,<Response [200]>
,,,,,,CDG,,,,,HND,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=HND&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,7.0,631.0,1.0,14.0,<Response [200]>
,,,,,,RBA,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=RBA&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,7.0,623.0,1.0,14.0,<Response [200]>
,,,,,,CDG,,,,,IAD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=IAD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,7.0,612.0,1.0,14.0,<Response [200]>
,,,,,,DTW,,,,,BHM,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DTW&origin=BHM&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,7.0,644.0,1.0,14.0,<Response [200]>
,,,,,,BOS,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,7.0,618.0,1.0,14.0,<Response [200]>
,,,,,,LHR,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LHR&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,7.0,610.0,1.0,14.0,<Response [200]>
,,,,,,CDG,,,,,YYZ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=YYZ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,7.0,604.0,1.0,14.0,<Response [200]>
,,,,,,DXB,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DXB&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,7.0,613.0,1.0,14.0,<Response [200]>
,,,,,,YYZ,,,,,JFK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=YYZ&origin=JFK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,7.0,690.0,1.0,14.0,<Response [200]>
,,,,,,PVG,,,,,HRB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PVG&origin=HRB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,7.0,673.0,1.0,14.0,<Response [200]>
,,,,,,DTW,,,,,SDF,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DTW&origin=SDF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,7.0,665.0,1.0,14.0,<Response [200]>
,,,,,,YYC,,,,,YVR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=YYC&origin=YVR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,7.0,686.0,1.0,14.0,<Response [200]>
,,,,,,HND,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=HND&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,7.0,638.0,1.0,14.0,<Response [200]>
,,,,,,AMS,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,7.0,613.0,1.0,14.0,<Response [200]>
,,,,,,BOS,,,,,IND,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=IND&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,7.0,697.0,1.0,14.0,<Response [200]>
,,,,,,ORY,,,,,OUD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=OUD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,522.0,1.0,17.0,<Response [200]>
,,,,,,GRU,,,,,FLN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=GRU&origin=FLN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,547.0,1.0,17.0,<Response [200]>
,,,,,,DXB,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DXB&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,568.0,1.0,17.0,<Response [200]>
,,,,,,BOS,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,553.0,1.0,17.0,<Response [200]>
,,,,,,SIN,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SIN&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,526.0,1.0,17.0,<Response [200]>
,,,,,,AMS,,,,,YYZ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=YYZ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,589.0,1.0,17.0,<Response [200]>
,,,,,,CDG,,,,,ORN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=ORN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,512.0,1.0,17.0,<Response [200]>
,,,,,,LAX,,,,,LHR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LAX&origin=LHR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,528.0,1.0,17.0,<Response [200]>
,,,,,,LHR,,,,,LAX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LHR&origin=LAX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,526.0,1.0,17.0,<Response [200]>
,,,,,,ICN,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ICN&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,528.0,1.0,17.0,<Response [200]>
,,,,,,FDF,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=FDF&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,513.0,1.0,17.0,<Response [200]>
,,,,,,DMM,,,,,RUH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DMM&origin=RUH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,538.0,1.0,17.0,<Response [200]>
,,,,,,ORY,,,,,FDF,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=FDF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,515.0,1.0,17.0,<Response [200]>
,,,,,,OUD,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OUD&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,510.0,1.0,17.0,<Response [200]>
,,,,,,DOH,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DOH&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,578.0,1.0,17.0,<Response [200]>
,,,,,,AMS,,,,,BOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=BOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,551.0,1.0,17.0,<Response [200]>
,,,,,,LAN,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LAN&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,585.0,1.0,17.0,<Response [200]>
,,,,,,CDG,,,,,ICN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=ICN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,527.0,1.0,17.0,<Response [200]>
,,,,,,CDG,,,,,SIN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=SIN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,526.0,1.0,17.0,<Response [200]>
,,,,,,YYZ,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=YYZ&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,595.0,1.0,17.0,<Response [200]>
,,,,,,ORY,,,,,PTP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=PTP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,578.0,1.0,17.0,<Response [200]>
,,,,,,MSP,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MSP&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,554.0,1.0,17.0,<Response [200]>
,,,,,,CDG,,,,,DOH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=DOH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,575.0,1.0,17.0,<Response [200]>
,,,,,,AMS,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,550.0,1.0,17.0,<Response [200]>
,,,,,,PTP,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PTP&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,573.0,1.0,17.0,<Response [200]>
,,,,,,AMS,,,,,DXB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=DXB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,6.0,568.0,1.0,17.0,<Response [200]>
,,,,,,CDG,,,,,ALG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=ALG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,21.0,2039.0,4.0,19.0,<Response [200]>
,,,,,,AYT,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AYT&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,462.0,1.0,20.0,<Response [200]>
,,,,,,DTW,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DTW&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,401.0,1.0,20.0,<Response [200]>
,,,,,,CDG,,,,,PEK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=PEK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,416.0,1.0,20.0,<Response [200]>
,,,,,,ORN,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORN&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,438.0,1.0,20.0,<Response [200]>
,,,,,,PEK,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PEK&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,416.0,1.0,20.0,<Response [200]>
,,,,,,ORY,,,,,ORN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=ORN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,440.0,1.0,20.0,<Response [200]>
,,,,,,CDG,,,,,DJE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=DJE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,411.0,1.0,20.0,<Response [200]>
,,,,,,CDG,,,,,BEY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=BEY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,467.0,1.0,20.0,<Response [200]>
,,,,,,GRU,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=GRU&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,459.0,1.0,20.0,<Response [200]>
,,,,,,BOS,,,,,LHR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=LHR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,460.0,1.0,20.0,<Response [200]>
,,,,,,CDG,,,,,GRU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=GRU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,459.0,1.0,20.0,<Response [200]>
,,,,,,CDG,,,,,ORD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=ORD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,419.0,1.0,20.0,<Response [200]>
,,,,,,CDG,,,,,CAI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=CAI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,434.0,1.0,20.0,<Response [200]>
,,,,,,DTW,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DTW&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,457.0,1.0,20.0,<Response [200]>
,,,,,,CDG,,,,,EWR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=EWR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,464.0,1.0,20.0,<Response [200]>
,,,,,,AMS,,,,,TLV,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=TLV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,480.0,1.0,20.0,<Response [200]>
,,,,,,BEY,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BEY&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,464.0,1.0,20.0,<Response [200]>
,,,,,,SFO,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SFO&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,425.0,1.0,20.0,<Response [200]>
,,,,,,CAI,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CAI&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,435.0,1.0,20.0,<Response [200]>
,,,,,,CDG,,,,,NBO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=NBO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,440.0,1.0,20.0,<Response [200]>
,,,,,,MEX,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MEX&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,493.0,1.0,20.0,<Response [200]>
,,,,,,CDG,,,,,MEX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=MEX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,490.0,1.0,20.0,<Response [200]>
,,,,,,ORN,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORN&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,478.0,1.0,20.0,<Response [200]>
,,,,,,CDG,,,,,SFO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=SFO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,427.0,1.0,20.0,<Response [200]>
,,,,,,ORD,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORD&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,420.0,1.0,20.0,<Response [200]>
,,,,,,ORY,,,,,IST,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=IST&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,463.0,1.0,20.0,<Response [200]>
,,,,,,ORY,,,,,RBA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=RBA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,438.0,1.0,20.0,<Response [200]>
,,,,,,IST,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=IST&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,463.0,1.0,20.0,<Response [200]>
,,,,,,AMS,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,463.0,1.0,20.0,<Response [200]>
,,,,,,AMS,,,,,AYT,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=AYT&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,456.0,1.0,20.0,<Response [200]>
,,,,,,PVG,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PVG&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,416.0,1.0,20.0,<Response [200]>
,,,,,,TLV,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=TLV&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,481.0,1.0,20.0,<Response [200]>
,,,,,,ORY,,,,,MIR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=MIR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,437.0,1.0,20.0,<Response [200]>
,,,,,,MIR,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MIR&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,436.0,1.0,20.0,<Response [200]>
,,,,,,LHR,,,,,BOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LHR&origin=BOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,458.0,1.0,20.0,<Response [200]>
,,,,,,EWR,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=EWR&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,467.0,1.0,20.0,<Response [200]>
,,,,,,CDG,,,,,PVG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=PVG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,415.0,1.0,20.0,<Response [200]>
,,,,,,RBA,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=RBA&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,435.0,1.0,20.0,<Response [200]>
,,,,,,KUL,,,,,CGK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=KUL&origin=CGK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,5.0,461.0,1.0,20.0,<Response [200]>
,,,,,,IAD,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=IAD&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,310.0,1.0,25.0,<Response [200]>
,,,,,,MEX,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MEX&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,307.0,1.0,25.0,<Response [200]>
,,,,,,AMS,,,,,LAX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=LAX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,306.0,1.0,25.0,<Response [200]>
,,,,,,CGK,,,,,KUL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CGK&origin=KUL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,308.0,1.0,25.0,<Response [200]>
,,,,,,CDG,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,399.0,1.0,25.0,<Response [200]>
,,,,,,TNG,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=TNG&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,364.0,1.0,25.0,<Response [200]>
,,,,,,ORD,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORD&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,309.0,1.0,25.0,<Response [200]>
,,,,,,HKG,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=HKG&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,306.0,1.0,25.0,<Response [200]>
,,,,,,LHR,,,,,SFO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LHR&origin=SFO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,301.0,1.0,25.0,<Response [200]>
,,,,,,YUL,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=YUL&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,302.0,1.0,25.0,<Response [200]>
,,,,,,CDG,,,,,DSS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=DSS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,347.0,1.0,25.0,<Response [200]>
,,,,,,LAX,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LAX&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,305.0,1.0,25.0,<Response [200]>
,,,,,,SEA,,,,,LHR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SEA&origin=LHR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,306.0,1.0,25.0,<Response [200]>
,,,,,,AMS,,,,,SFO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=SFO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,363.0,1.0,25.0,<Response [200]>
,,,,,,ORY,,,,,BJA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=BJA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,337.0,1.0,25.0,<Response [200]>
,,,,,,BKK,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BKK&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,339.0,1.0,25.0,<Response [200]>
,,,,,,LHR,,,,,MCO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LHR&origin=MCO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,332.0,1.0,25.0,<Response [200]>
,,,,,,BJA,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BJA&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,332.0,1.0,25.0,<Response [200]>
,,,,,,MIA,,,,,LHR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MIA&origin=LHR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,305.0,1.0,25.0,<Response [200]>
,,,,,,MCO,,,,,LHR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MCO&origin=LHR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,331.0,1.0,25.0,<Response [200]>
,,,,,,SFO,,,,,LHR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SFO&origin=LHR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,302.0,1.0,25.0,<Response [200]>
,,,,,,EWR,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=EWR&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,328.0,1.0,25.0,<Response [200]>
,,,,,,SFO,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SFO&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,365.0,1.0,25.0,<Response [200]>
,,,,,,CDG,,,,,BKK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=BKK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,335.0,1.0,25.0,<Response [200]>
,,,,,,ABJ,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ABJ&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,316.0,1.0,25.0,<Response [200]>
,,,,,,NBO,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,305.0,1.0,25.0,<Response [200]>
,,,,,,ORY,,,,,SAW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORY&origin=SAW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,4.0,306.0,1.0,25.0,<Response [200]>
