aircraftRegistration,aircraftType,arrivalCity,carrierCode,consumerHost,departureCity,destination,flightNumber,movementType,operatingAirlineCode,operationalSuffix,origin,serviceType,timeOriginType,timeType,endRange,startRange,call_parameters,totalPages,totalFlights,nb_of_pages_already_retrieved,completion,response
,,,,,,JFK,,,,,PIT,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=JFK&origin=PIT&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,11.0,1024.0,1.0,9.0,<Response [200]>
,,,,,,DTW,,,,,IND,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DTW&origin=IND&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,11.0,1003.0,1.0,9.0,<Response [200]>
,,,,,,RUH,,,,,JED,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=RUH&origin=JED&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,11.0,1007.0,1.0,9.0,<Response [200]>
,,,,,,BUF,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BUF&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,11.0,1005.0,1.0,9.0,<Response [200]>
,,,,,,IAD,,,,,JFK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=IAD&origin=JFK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,11.0,1005.0,1.0,9.0,<Response [200]>
,,,,,,ATL,,,,,OKC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=OKC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,965.0,1.0,10.0,<Response [200]>
,,,,,,BOI,,,,,SEA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOI&origin=SEA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,996.0,1.0,10.0,<Response [200]>
,,,,,,KUL,,,,,SIN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=KUL&origin=SIN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,996.0,1.0,10.0,<Response [200]>
,,,,,,MSP,,,,,AUS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MSP&origin=AUS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,997.0,1.0,10.0,<Response [200]>
,,,,,,SEA,,,,,BOI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SEA&origin=BOI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,998.0,1.0,10.0,<Response [200]>
,,,,,,JFK,,,,,SAV,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=JFK&origin=SAV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,991.0,1.0,10.0,<Response [200]>
,,,,,,EWR,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=EWR&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,992.0,1.0,10.0,<Response [200]>
,,,,,,MDW,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MDW&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,993.0,1.0,10.0,<Response [200]>
,,,,,,IAH,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=IAH&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,995.0,1.0,10.0,<Response [200]>
,,,,,,MSN,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MSN&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,990.0,1.0,10.0,<Response [200]>
,,,,,,PHX,,,,,LAX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PHX&origin=LAX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,990.0,1.0,10.0,<Response [200]>
,,,,,,GRR,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=GRR&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,985.0,1.0,10.0,<Response [200]>
,,,,,,OMA,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OMA&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,985.0,1.0,10.0,<Response [200]>
,,,,,,PTY,,,,,SJO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PTY&origin=SJO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,965.0,1.0,10.0,<Response [200]>
,,,,,,BWI,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BWI&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,964.0,1.0,10.0,<Response [200]>
,,,,,,ATL,,,,,GRR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=GRR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,961.0,1.0,10.0,<Response [200]>
,,,,,,JFK,,,,,TPA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=JFK&origin=TPA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,961.0,1.0,10.0,<Response [200]>
,,,,,,SEA,,,,,BOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SEA&origin=BOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,985.0,1.0,10.0,<Response [200]>
,,,,,,ATL,,,,,BUF,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=BUF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,984.0,1.0,10.0,<Response [200]>
,,,,,,ORD,,,,,LGA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORD&origin=LGA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,983.0,1.0,10.0,<Response [200]>
,,,,,,IND,,,,,JFK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=IND&origin=JFK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,978.0,1.0,10.0,<Response [200]>
,,,,,,DTW,,,,,DFW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DTW&origin=DFW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,978.0,1.0,10.0,<Response [200]>
,,,,,,SEA,,,,,GEG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SEA&origin=GEG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,977.0,1.0,10.0,<Response [200]>
,,,,,,SEA,,,,,SNA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SEA&origin=SNA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,976.0,1.0,10.0,<Response [200]>
,,,,,,DFW,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DFW&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,972.0,1.0,10.0,<Response [200]>
,,,,,,LGA,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LGA&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,971.0,1.0,10.0,<Response [200]>
,,,,,,LAX,,,,,DEN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LAX&origin=DEN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,970.0,1.0,10.0,<Response [200]>
,,,,,,EYW,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=EYW&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,967.0,1.0,10.0,<Response [200]>
,,,,,,ATL,,,,,MLB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=MLB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,926.0,1.0,10.0,<Response [200]>
,,,,,,MBA,,,,,NBO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MBA&origin=NBO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,918.0,1.0,10.0,<Response [200]>
,,,,,,DTW,,,,,MCI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DTW&origin=MCI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,925.0,1.0,10.0,<Response [200]>
,,,,,,MIA,,,,,JFK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MIA&origin=JFK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,924.0,1.0,10.0,<Response [200]>
,,,,,,ONT,,,,,SLC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ONT&origin=SLC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,923.0,1.0,10.0,<Response [200]>
,,,,,,ATW,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATW&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,958.0,1.0,10.0,<Response [200]>
,,,,,,SIN,,,,,KUL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SIN&origin=KUL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,956.0,1.0,10.0,<Response [200]>
,,,,,,SYR,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SYR&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,951.0,1.0,10.0,<Response [200]>
,,,,,,PIT,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PIT&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,946.0,1.0,10.0,<Response [200]>
,,,,,,AUS,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AUS&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,944.0,1.0,10.0,<Response [200]>
,,,,,,SLC,,,,,SMF,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SLC&origin=SMF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,917.0,1.0,10.0,<Response [200]>
,,,,,,NBO,,,,,MBA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=MBA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,914.0,1.0,10.0,<Response [200]>
,,,,,,HAN,,,,,DAD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=HAN&origin=DAD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,914.0,1.0,10.0,<Response [200]>
,,,,,,SEA,,,,,SMF,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SEA&origin=SMF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,913.0,1.0,10.0,<Response [200]>
,,,,,,BLR,,,,,DEL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BLR&origin=DEL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,912.0,1.0,10.0,<Response [200]>
,,,,,,BOS,,,,,RIC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=RIC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,909.0,1.0,10.0,<Response [200]>
,,,,,,PWM,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PWM&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,907.0,1.0,10.0,<Response [200]>
,,,,,,ROC,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ROC&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,904.0,1.0,10.0,<Response [200]>
,,,,,,ALB,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ALB&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,904.0,1.0,10.0,<Response [200]>
,,,,,,MSP,,,,,IND,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MSP&origin=IND&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,904.0,1.0,10.0,<Response [200]>
,,,,,,MSP,,,,,EWR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MSP&origin=EWR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,902.0,1.0,10.0,<Response [200]>
,,,,,,DAD,,,,,SGN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DAD&origin=SGN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,929.0,1.0,10.0,<Response [200]>
,,,,,,SNA,,,,,SEA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SNA&origin=SEA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,930.0,1.0,10.0,<Response [200]>
,,,,,,DTW,,,,,BDL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DTW&origin=BDL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,930.0,1.0,10.0,<Response [200]>
,,,,,,DTW,,,,,STL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DTW&origin=STL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,934.0,1.0,10.0,<Response [200]>
,,,,,,SGN,,,,,DAD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SGN&origin=DAD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,935.0,1.0,10.0,<Response [200]>
,,,,,,SJC,,,,,SEA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SJC&origin=SEA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,936.0,1.0,10.0,<Response [200]>
,,,,,,MIA,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MIA&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,937.0,1.0,10.0,<Response [200]>
,,,,,,JAX,,,,,BOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=JAX&origin=BOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,938.0,1.0,10.0,<Response [200]>
,,,,,,PHX,,,,,JFK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PHX&origin=JFK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,939.0,1.0,10.0,<Response [200]>
,,,,,,CLE,,,,,BOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CLE&origin=BOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,940.0,1.0,10.0,<Response [200]>
,,,,,,OKC,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OKC&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,10.0,940.0,1.0,10.0,<Response [200]>
,,,,,,KMG,,,,,PVG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=KMG&origin=PVG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,844.0,1.0,11.0,<Response [200]>
,,,,,,MSP,,,,,SNA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MSP&origin=SNA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,844.0,1.0,11.0,<Response [200]>
,,,,,,MEX,,,,,CUU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MEX&origin=CUU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,844.0,1.0,11.0,<Response [200]>
,,,,,,FLL,,,,,BOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=FLL&origin=BOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,849.0,1.0,11.0,<Response [200]>
,,,,,,ATL,,,,,ROC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=ROC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,849.0,1.0,11.0,<Response [200]>
,,,,,,BHM,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BHM&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,850.0,1.0,11.0,<Response [200]>
,,,,,,MSP,,,,,BDL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MSP&origin=BDL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,851.0,1.0,11.0,<Response [200]>
,,,,,,SDF,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SDF&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,851.0,1.0,11.0,<Response [200]>
,,,,,,PVD,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PVD&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,851.0,1.0,11.0,<Response [200]>
,,,,,,ATL,,,,,ONT,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=ONT&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,851.0,1.0,11.0,<Response [200]>
,,,,,,ORD,,,,,SEA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORD&origin=SEA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,832.0,1.0,11.0,<Response [200]>
,,,,,,SLC,,,,,MCI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SLC&origin=MCI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,833.0,1.0,11.0,<Response [200]>
,,,,,,MEX,,,,,MID,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MEX&origin=MID&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,836.0,1.0,11.0,<Response [200]>
,,,,,,ATL,,,,,SYR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=SYR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,837.0,1.0,11.0,<Response [200]>
,,,,,,GSP,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=GSP&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,837.0,1.0,11.0,<Response [200]>
,,,,,,PDX,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PDX&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,841.0,1.0,11.0,<Response [200]>
,,,,,,MEX,,,,,VSA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MEX&origin=VSA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,802.0,1.0,11.0,<Response [200]>
,,,,,,DTW,,,,,PDX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DTW&origin=PDX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,806.0,1.0,11.0,<Response [200]>
,,,,,,BOS,,,,,CMH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=CMH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,802.0,1.0,11.0,<Response [200]>
,,,,,,ROC,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ROC&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,813.0,1.0,11.0,<Response [200]>
,,,,,,BOS,,,,,LAX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=LAX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,812.0,1.0,11.0,<Response [200]>
,,,,,,MSP,,,,,BWI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MSP&origin=BWI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,811.0,1.0,11.0,<Response [200]>
,,,,,,PVG,,,,,KMG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PVG&origin=KMG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,809.0,1.0,11.0,<Response [200]>
,,,,,,DEN,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DEN&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,807.0,1.0,11.0,<Response [200]>
,,,,,,IND,,,,,BOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=IND&origin=BOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,815.0,1.0,11.0,<Response [200]>
,,,,,,AUS,,,,,LAX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AUS&origin=LAX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,815.0,1.0,11.0,<Response [200]>
,,,,,,LAX,,,,,BOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LAX&origin=BOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,818.0,1.0,11.0,<Response [200]>
,,,,,,DAD,,,,,HAN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DAD&origin=HAN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,895.0,1.0,11.0,<Response [200]>
,,,,,,SJO,,,,,PTY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SJO&origin=PTY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,894.0,1.0,11.0,<Response [200]>
,,,,,,OMA,,,,,DTW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=OMA&origin=DTW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,894.0,1.0,11.0,<Response [200]>
,,,,,,LGA,,,,,ORD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LGA&origin=ORD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,893.0,1.0,11.0,<Response [200]>
,,,,,,YYZ,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=YYZ&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,891.0,1.0,11.0,<Response [200]>
,,,,,,ATL,,,,,DSM,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=DSM&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,877.0,1.0,11.0,<Response [200]>
,,,,,,CLE,,,,,JFK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CLE&origin=JFK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,821.0,1.0,11.0,<Response [200]>
,,,,,,SJC,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SJC&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,857.0,1.0,11.0,<Response [200]>
,,,,,,MSP,,,,,GRR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MSP&origin=GRR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,856.0,1.0,11.0,<Response [200]>
,,,,,,SLC,,,,,AUS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SLC&origin=AUS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,855.0,1.0,11.0,<Response [200]>
,,,,,,CMH,,,,,BOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CMH&origin=BOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,854.0,1.0,11.0,<Response [200]>
,,,,,,PIT,,,,,JFK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PIT&origin=JFK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,853.0,1.0,11.0,<Response [200]>
,,,,,,ATL,,,,,EYW,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=EYW&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,852.0,1.0,11.0,<Response [200]>
,,,,,,LAX,,,,,SMF,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LAX&origin=SMF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,822.0,1.0,11.0,<Response [200]>
,,,,,,RIC,,,,,JFK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=RIC&origin=JFK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,830.0,1.0,11.0,<Response [200]>
,,,,,,GRR,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=GRR&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,827.0,1.0,11.0,<Response [200]>
,,,,,,ORD,,,,,SLC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ORD&origin=SLC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,9.0,827.0,1.0,11.0,<Response [200]>
